YearRemodAdd,Kitchen,PID,MS SubClass,MS Zoning,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Heating,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Heating QC,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Bedroom,Full Bath,Half Bath,Gr Liv Area,Yr Sold,Mo Sold,Sale Type,Sale Condition,SalePrice,Misc Feature,Misc Val,Pool Area,Pool QC,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built
1998,1,907290040,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,442,TA,TA,PConc,GasA,0,SBrkr,1661,0,0,Ex,Gd,6,Typ,0,NA,Y,0,34,0,0,0,NA,3,2,0,1661,2010,5,WD ,Normal,224900,NA,0,0,NA,Attchd,1998,RFn,2,598,TA,TA,Gd,TA,No,Unf,0,Unf,0,1649,1649,0,0,48,12137,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,1998
2001,1,907290070,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,1212,0,0,Ex,Gd,6,Typ,0,NA,Y,356,0,0,0,0,NA,3,2,0,1212,2009,6,WD ,Normal,178000,NA,0,0,NA,Attchd,2001,RFn,2,573,TA,TA,Gd,TA,No,Unf,0,Unf,0,1212,1212,0,0,70,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2001
2005,1,907290080,20,RL,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,1836,0,0,Ex,Gd,8,Typ,1,Gd,Y,120,33,0,0,0,NA,3,2,0,1836,2006,10,WD ,Normal,216837,NA,0,0,NA,Attchd,2004,Fin,2,484,TA,TA,Gd,TA,No,GLQ,24,Unf,0,1836,1860,0,0,70,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2004
2001,1,907290090,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,171,Gd,TA,PConc,GasA,0,SBrkr,1630,0,0,Ex,Gd,6,Typ,1,TA,Y,74,234,0,0,0,NA,3,2,0,1630,2009,10,WD ,Normal,213000,NA,0,0,NA,Attchd,2000,Unf,2,451,TA,TA,Gd,TA,No,Unf,0,Unf,0,1630,1630,0,0,75,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2000
2003,1,907290140,120,RM,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,GasA,0,SBrkr,848,0,0,Ex,Gd,3,Typ,0,NA,Y,140,0,0,0,0,NA,1,1,0,848,2007,11,WD ,Normal,131500,NA,0,0,NA,Attchd,2003,Fin,2,420,TA,TA,Gd,TA,Av,GLQ,659,Unf,0,189,848,1,0,36,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,TwnhsE,1Story,6,5,2003
2003,1,907290150,120,RM,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,GasA,0,SBrkr,848,0,0,Ex,Gd,3,Typ,0,NA,Y,140,0,0,0,0,NA,1,1,0,848,2008,3,WD ,Normal,136500,NA,0,0,NA,Attchd,2003,Fin,2,420,TA,TA,Gd,TA,Av,GLQ,686,Unf,0,162,848,1,0,37,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,TwnhsE,1Story,6,5,2003
2003,1,907290160,120,RM,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,GasA,0,SBrkr,848,0,0,Ex,Gd,4,Typ,0,NA,Y,140,0,0,0,0,NA,1,1,0,848,2006,4,WD ,Normal,133000,NA,0,0,NA,Attchd,2003,Fin,2,420,TA,TA,Gd,TA,Av,GLQ,717,Unf,0,131,848,1,0,37,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,TwnhsE,1Story,6,5,2003
2003,1,907290170,120,RM,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,GasA,0,SBrkr,848,0,0,Ex,Gd,4,Typ,0,NA,Y,140,0,0,0,0,NA,1,1,0,848,2010,4,WD ,Normal,143750,NA,0,0,NA,Attchd,2003,Fin,2,420,TA,TA,Gd,TA,Av,GLQ,672,Unf,0,176,848,1,0,0,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,TwnhsE,1Story,6,5,2003
2004,1,907290180,120,RM,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,GasA,0,SBrkr,848,0,0,Ex,Gd,4,Typ,0,NA,Y,140,0,0,0,0,NA,1,1,0,848,2009,6,WD ,Normal,144000,NA,0,0,NA,Attchd,2003,Fin,2,420,TA,TA,Gd,TA,Av,GLQ,685,Unf,0,163,848,1,0,0,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,TwnhsE,1Story,6,5,2003
2003,1,907290210,120,RM,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,GasA,0,SBrkr,848,0,0,Ex,Gd,4,Typ,0,NA,Y,140,0,0,0,0,NA,1,1,0,848,2009,5,WD ,Normal,140000,NA,0,0,NA,Attchd,2003,Fin,2,420,TA,TA,Gd,TA,Av,GLQ,685,Unf,0,163,848,1,0,0,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,TwnhsE,1Story,6,5,2003
2004,1,907290230,120,RM,Gable,CompShg,VinylSd,VinylSd,BrkFace,169,Gd,TA,PConc,GasA,0,SBrkr,848,0,0,Ex,Gd,3,Typ,1,Gd,Y,140,0,0,0,0,NA,1,1,0,848,2006,5,WD ,Normal,155900,NA,0,0,NA,Attchd,2004,RFn,2,420,TA,TA,Gd,TA,Mn,GLQ,662,Unf,0,186,848,1,0,37,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,TwnhsE,1Story,6,5,2004
2004,1,907290240,120,RM,Gable,CompShg,VinylSd,VinylSd,BrkFace,169,Gd,TA,PConc,GasA,0,SBrkr,848,0,0,Ex,Gd,3,Typ,0,NA,Y,160,0,0,0,0,NA,1,1,0,848,2010,5,WD ,Normal,143000,NA,0,0,NA,Attchd,2004,RFn,2,420,TA,TA,Gd,TA,Av,GLQ,662,Unf,0,186,848,1,0,0,4426,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,TwnhsE,1Story,6,5,2004
2004,1,907290250,120,RM,Gable,CompShg,VinylSd,VinylSd,BrkFace,205,Gd,TA,PConc,GasA,0,SBrkr,848,0,0,Ex,Gd,3,Typ,0,NA,Y,140,0,0,0,0,NA,1,1,0,848,2008,2,WD ,Normal,145000,NA,0,0,NA,Attchd,2004,RFn,2,420,TA,TA,Gd,TA,Mn,GLQ,662,Unf,0,186,848,1,0,0,4426,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,TwnhsE,1Story,6,5,2004
2006,1,907290260,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,1079,840,0,Ex,Gd,8,Typ,1,Gd,Y,0,51,0,0,0,NA,3,2,1,1919,2006,7,New,Partial,233230,NA,0,0,NA,Attchd,2006,RFn,2,685,Gd,TA,Gd,TA,Av,Unf,0,Unf,0,1079,1079,0,0,120,15611,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,8,5,2006
1998,1,907295020,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,215,TA,TA,PConc,GasA,0,SBrkr,1493,0,0,Ex,Gd,7,Typ,1,TA,Y,140,39,0,0,0,NA,3,2,0,1493,2008,4,WD ,Normal,208900,NA,0,0,NA,Attchd,1997,Fin,2,508,TA,TA,Gd,TA,Gd,GLQ,994,Unf,0,484,1478,1,0,75,13125,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Normal,1Fam,1Story,6,5,1997
2000,1,907295040,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,158,Gd,TA,PConc,GasA,0,SBrkr,1341,0,0,Ex,Gd,5,Typ,1,TA,Y,240,84,0,0,0,NA,1,1,1,1341,2007,1,WD ,Normal,246900,NA,0,0,NA,Attchd,1999,RFn,2,482,TA,TA,Gd,TA,Gd,GLQ,915,Unf,0,426,1341,1,0,73,17227,Pave,NA,IR2,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Normal,1Fam,1Story,8,5,1999
1998,2,907295100,90,RM,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,GasA,0,SBrkr,1838,0,0,Ex,TA,8,Typ,0,NA,Y,160,67,0,0,0,NA,2,2,0,1838,2008,7,WD ,Abnorml,185000,NA,0,0,NA,Attchd,1998,Unf,3,721,TA,TA,Gd,TA,Gd,GLQ,1593,LwQ,162,83,1838,2,0,83,10126,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Normal,Duplex,SFoyer,6,5,1997
2003,1,907401050,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,1390,0,0,Ex,Gd,7,Typ,0,NA,Y,0,68,0,0,0,NA,3,2,0,1390,2006,3,WD ,Normal,207000,NA,0,0,NA,Attchd,2003,RFn,2,545,TA,TA,Gd,TA,No,GLQ,1000,Unf,0,390,1390,1,0,70,8810,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2003
2004,1,907401060,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,847,1081,0,Ex,Gd,8,Typ,1,Gd,Y,100,48,0,0,0,NA,4,2,1,1928,2007,7,WD ,Normal,219500,NA,0,0,NA,BuiltIn,2003,Fin,2,434,TA,TA,Gd,TA,No,Unf,0,Unf,0,847,847,0,0,65,8200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,7,5,2003
2005,1,907401080,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,847,1101,0,Ex,Gd,8,Typ,1,Gd,Y,100,48,0,0,0,NA,4,2,1,1948,2006,9,WD ,Normal,195000,NA,0,0,NA,BuiltIn,2004,Fin,2,434,TA,TA,Gd,TA,No,Unf,0,Unf,0,847,847,0,0,41,12393,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Normal,1Fam,2Story,7,5,2004
2003,1,907401090,20,RL,Hip,CompShg,VinylSd,VinylSd,BrkFace,171,Gd,TA,PConc,GasA,0,SBrkr,1668,0,0,Ex,Gd,8,Typ,1,TA,Y,0,262,0,0,0,NA,3,2,0,1668,2010,5,WD ,Normal,232000,NA,0,0,NA,Attchd,2003,Fin,2,502,TA,TA,Gd,TA,Av,BLQ,370,GLQ,972,315,1657,1,0,48,10635,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Normal,1Fam,1Story,8,5,2003
2003,1,907405020,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,113,Gd,TA,PConc,GasA,0,SBrkr,1536,0,0,Ex,Gd,7,Typ,0,NA,Y,192,74,0,0,0,NA,3,2,0,1536,2008,12,WD ,Normal,214000,NA,0,0,NA,Attchd,2002,RFn,2,532,TA,TA,Gd,TA,Av,GLQ,810,Unf,0,726,1536,1,0,70,9135,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2002
2003,1,907405030,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,Gd,TA,PConc,GasA,0,SBrkr,1700,0,0,Ex,Gd,7,Typ,0,NA,Y,192,23,0,0,0,NA,3,2,0,1700,2006,5,WD ,Normal,200000,NA,0,0,NA,Attchd,2003,RFn,2,544,TA,TA,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,1,0,70,9135,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,6,5,2003
2003,1,907405130,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,1337,0,0,Ex,Gd,6,Typ,0,NA,Y,0,39,0,0,0,NA,3,2,0,1337,2007,10,WD ,Normal,185000,NA,0,0,NA,Attchd,2003,RFn,2,531,TA,TA,Gd,TA,Mn,GLQ,699,Unf,0,638,1337,1,0,65,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2003
2003,1,907405140,60,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,Gd,TA,PConc,GasA,0,SBrkr,856,854,0,Ex,Gd,8,Typ,0,NA,Y,0,61,0,0,0,NA,3,2,1,1710,2008,2,WD ,Normal,208500,NA,0,0,NA,Attchd,2003,RFn,2,548,TA,TA,Gd,TA,No,GLQ,706,Unf,0,150,856,1,0,65,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,7,5,2003
2007,1,907410020,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,738,738,0,Ex,Gd,7,Typ,0,NA,Y,0,35,0,0,0,NA,3,2,1,1476,2007,6,New,Partial,179400,NA,0,0,NA,Attchd,2007,RFn,2,552,TA,TA,Gd,TA,No,Unf,0,Unf,0,738,738,0,0,70,8145,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,7,5,2007
2006,1,907410040,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,851,886,0,Ex,Gd,7,Typ,0,NA,Y,0,105,0,0,0,NA,3,2,1,1737,2006,8,New,Partial,203160,NA,0,0,NA,Attchd,2006,RFn,2,578,TA,TA,Gd,Gd,Mn,Unf,0,Unf,0,851,851,0,0,74,8581,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,7,5,2006
2006,1,907410050,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,939,858,0,Ex,Gd,8,Typ,0,NA,Y,144,53,0,0,0,NA,3,2,1,1797,2007,4,WD ,Normal,213500,NA,0,0,NA,Attchd,2006,RFn,2,639,TA,TA,Gd,TA,Av,Unf,0,Unf,0,939,939,0,0,79,9245,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,7,5,2006
2005,1,907410080,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,109,Gd,TA,PConc,GasA,0,SBrkr,1484,0,0,Ex,Gd,7,Typ,0,NA,Y,0,35,0,144,0,NA,3,2,0,1484,2010,5,WD ,Normal,213000,NA,0,0,NA,Attchd,2004,RFn,2,606,TA,TA,Gd,TA,Av,GLQ,712,Unf,0,761,1473,1,0,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2004
2005,1,907410100,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,784,827,0,Ex,Gd,6,Typ,0,NA,Y,144,36,0,0,0,NA,3,2,1,1611,2006,3,WD ,Normal,195800,NA,0,0,NA,Attchd,2005,RFn,2,572,TA,TA,Gd,TA,Av,Unf,0,Unf,0,784,784,0,0,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,7,5,2005
2006,1,907410110,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,Gd,TA,PConc,GasA,0,SBrkr,1552,0,0,Ex,Gd,7,Typ,0,NA,Y,144,20,0,0,0,NA,3,2,0,1552,2006,7,New,Partial,212900,NA,0,0,NA,Attchd,2005,RFn,3,782,TA,TA,Gd,TA,Av,GLQ,24,Unf,0,1528,1552,0,0,84,10084,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2005
2007,1,907410130,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,180,Gd,TA,PConc,GasA,0,SBrkr,1602,0,0,Ex,Gd,7,Typ,1,Gd,Y,0,48,0,0,195,NA,3,2,0,1602,2009,1,WD ,Normal,293200,NA,0,0,NA,Attchd,2007,RFn,3,810,TA,TA,Gd,TA,Av,GLQ,1478,Unf,0,100,1578,1,0,85,10200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,8,5,2007
2004,1,907412010,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,860,860,0,Ex,Gd,7,Typ,0,NA,Y,0,70,0,0,0,NA,3,2,1,1720,2006,8,WD ,Normal,196500,NA,0,0,NA,Attchd,2004,RFn,2,565,TA,TA,Gd,TA,No,Unf,0,Unf,0,860,860,0,0,89,11645,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Normal,1Fam,2Story,7,5,2004
2004,1,907412020,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,864,864,0,Ex,Gd,7,Typ,0,NA,Y,187,56,0,0,0,NA,3,2,1,1728,2009,4,WD ,Normal,190000,NA,0,0,NA,Attchd,2004,RFn,2,572,TA,TA,Gd,TA,No,Unf,0,Unf,0,864,864,0,0,65,9313,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,7,5,2004
2004,1,907412040,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,50,Gd,TA,PConc,GasA,0,SBrkr,1445,0,0,Ex,Gd,6,Typ,0,NA,Y,0,35,0,0,0,NA,3,2,0,1445,2008,6,WD ,Normal,186500,NA,0,0,NA,Attchd,2004,Unf,2,470,TA,TA,Gd,TA,Mn,GLQ,24,Unf,0,1421,1445,0,0,75,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2004
2004,1,907412070,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,266,Gd,TA,PConc,GasA,0,SBrkr,1436,0,0,Ex,Gd,8,Typ,0,NA,Y,139,98,0,0,0,NA,3,2,0,1436,2008,4,WD ,Normal,210000,NA,0,0,NA,Attchd,2004,Unf,2,484,TA,TA,Gd,TA,Mn,GLQ,946,Unf,0,490,1436,1,0,65,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2004
2004,1,907412080,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,770,812,0,Ex,Gd,6,Typ,0,NA,Y,0,45,0,0,0,NA,3,2,1,1582,2008,9,WD ,Normal,185900,NA,0,0,NA,Attchd,2004,RFn,2,520,TA,TA,Gd,TA,No,GLQ,490,Unf,0,280,770,0,0,64,8320,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,7,5,2004
2007,1,907412090,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,1234,0,0,Ex,Gd,7,Typ,0,NA,Y,0,30,0,0,0,NA,3,2,0,1234,2008,1,WD ,Normal,179900,NA,0,0,NA,Attchd,2007,RFn,2,484,TA,TA,Ex,TA,Av,Unf,0,Unf,0,1234,1234,0,0,85,11049,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Normal,1Fam,1Story,8,5,2007
2004,1,907414020,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,210,Gd,TA,PConc,GasA,0,SBrkr,1500,0,0,Ex,Gd,6,Typ,0,NA,Y,192,36,0,0,0,NA,3,2,0,1500,2009,8,WD ,Normal,190000,NA,0,0,NA,Attchd,2004,RFn,2,570,TA,TA,Gd,TA,Av,GLQ,20,Unf,0,1480,1500,0,0,63,8487,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2004
2004,1,907414030,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,98,Gd,TA,PConc,GasA,0,SBrkr,1414,0,0,Ex,Gd,6,Typ,0,NA,Y,132,105,0,0,0,NA,3,2,0,1414,2010,5,WD ,Normal,185500,NA,0,0,NA,Attchd,2004,RFn,2,494,TA,TA,Gd,TA,Av,GLQ,24,Unf,0,1390,1414,0,0,65,8773,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2004
2006,1,907414040,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,1336,0,0,Ex,Gd,6,Typ,0,NA,Y,136,43,0,0,0,NA,3,2,0,1336,2006,9,New,Partial,198000,NA,0,0,NA,Attchd,2005,Unf,2,502,TA,TA,Gd,TA,Mn,GLQ,996,Unf,0,340,1336,1,0,65,8772,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2005
2004,1,907414060,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,106,Gd,TA,PConc,GasA,0,SBrkr,1422,0,0,Ex,Gd,7,Typ,0,NA,Y,192,60,0,0,0,NA,3,2,0,1422,2007,11,WD ,Normal,179600,NA,0,0,NA,Attchd,2004,RFn,2,626,TA,TA,Gd,TA,Av,Unf,0,Unf,0,1422,1422,0,0,63,8500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2004
2005,1,907414070,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,1190,0,0,Ex,Gd,5,Typ,0,NA,Y,100,41,0,0,0,NA,2,2,0,1190,2007,10,WD ,Normal,173500,NA,0,0,NA,Attchd,2005,RFn,2,578,TA,TA,Gd,TA,Av,GLQ,709,Unf,0,460,1169,1,0,65,8769,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2005
2005,1,907414080,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,738,738,0,Ex,Gd,7,Typ,0,NA,Y,100,35,0,0,0,NA,3,2,1,1476,2009,2,WD ,Normal,173500,NA,0,0,NA,Attchd,2005,Fin,2,540,TA,TA,Gd,TA,No,GLQ,193,Unf,0,545,738,1,0,64,8633,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Normal,1Fam,2Story,6,5,2005
2007,1,907418010,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,212,Gd,TA,PConc,GasA,0,SBrkr,1564,0,0,Ex,Gd,6,Typ,0,NA,Y,0,24,0,0,0,NA,3,2,0,1564,2008,2,WD ,Normal,218836,NA,0,0,NA,Attchd,2007,RFn,3,814,TA,TA,Gd,TA,No,GLQ,56,Unf,0,1508,1564,0,0,85,11058,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,6,2007
2006,1,907418020,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,0,SBrkr,750,750,0,Ex,Gd,6,Typ,0,NA,Y,0,35,0,0,0,NA,3,2,1,1500,2006,8,New,Partial,173900,NA,0,0,NA,Attchd,2005,RFn,2,564,TA,TA,Gd,TA,No,Unf,0,Unf,0,750,750,0,0,68,8846,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,6,5,2005
2007,1,907418040,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,1361,0,0,Ex,Gd,6,Typ,0,NA,Y,0,50,0,0,0,NA,3,2,0,1361,2008,6,WD ,Normal,193000,NA,0,0,NA,Attchd,2007,RFn,2,610,TA,TA,Gd,TA,Av,GLQ,24,Unf,0,1327,1351,0,0,74,9627,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,7,5,2007
2007,1,907420040,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,608,788,0,Ex,Gd,6,Typ,1,Gd,Y,100,36,0,0,0,NA,3,2,1,1396,2009,7,WD ,Normal,170000,NA,0,0,NA,BuiltIn,2007,Fin,2,440,TA,TA,Gd,TA,No,Unf,0,Unf,0,608,608,0,0,85,11069,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Normal,1Fam,2Story,6,5,2007
2007,1,907420050,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,1330,0,0,Ex,Gd,6,Typ,1,Gd,Y,0,23,0,0,0,NA,3,2,0,1330,2007,7,New,Partial,167840,NA,0,0,NA,Attchd,2006,Fin,2,437,TA,TA,Gd,TA,No,Unf,0,Unf,0,1330,1330,0,0,64,8334,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,6,5,2006
2006,1,907420060,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,738,753,0,Gd,Gd,7,Typ,1,Gd,Y,100,30,0,0,0,NA,3,2,1,1491,2007,5,WD ,Normal,168675,NA,0,0,NA,Attchd,2006,RFn,2,484,TA,TA,Gd,TA,No,Unf,0,Unf,0,738,738,0,0,64,8333,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,7,5,2006
2006,1,907420070,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,728,728,0,Ex,Gd,8,Typ,1,Gd,Y,0,24,0,0,0,NA,3,2,1,1456,2006,7,New,Partial,163990,NA,0,0,NA,Attchd,2005,Fin,2,390,TA,TA,Gd,TA,No,Unf,0,Unf,0,728,728,0,0,65,8461,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,6,5,2005
